geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CH,202151,67976,TRUE,1260985,1,100,8738791,777.87,14429.74,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-51,7402,84.71,12.2,0,FALSE,FALSE,128550,255918,64275,63979.5,NA,NA,735.51,732.13,NA,NA,1471.03,2928.53,67976,0,7,3039
CH,202152,112172,TRUE,1373157,1,100,8738791,1283.61,15713.35,COVID19Cases,,2023-11-28_06-00-38,isoweek,2021-52,44196,505.74,65,0,FALSE,FALSE,180148,305030,90074,76257.5,NA,NA,1030.74,872.63,NA,NA,2061.48,3490.53,112172,0,7,3039
CH,202201,180840,TRUE,1553997,1,100,8738791,2069.39,17782.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-01,68668,785.78,61.2,0,FALSE,FALSE,293012,421562,146506,105390.5,NA,NA,1676.5,1206.01,NA,NA,3353,4824.03,180840,0,7,3039
CH,202202,185347,TRUE,1739344,1,100,8738791,2120.97,19903.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-02,4507,51.58,2.5,0,FALSE,FALSE,366187,546335,183093.5,136583.75,NA,NA,2095.18,1562.96,NA,NA,4190.36,6251.84,185347,0,7,3039
CH,202203,237461,TRUE,1976805,1,100,8738791,2717.32,22621.04,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-03,52114,596.35,28.1,0,FALSE,FALSE,422808,715820,211404,178955,NA,NA,2419.14,2047.82,NA,NA,4838.29,8191.29,237461,0,7,3039
CH,202204,248472,TRUE,2225277,1,100,8738791,2843.32,25464.36,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-04,11011,126,4.6,0,FALSE,FALSE,485933,852120,242966.5,213030,NA,NA,2780.32,2437.75,NA,NA,5560.64,9751.01,248472,0,7,3039
CH,202205,201668,TRUE,2426945,1,100,8738791,2307.73,27772.09,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-05,-46804,-535.59,-18.8,0,FALSE,FALSE,450140,872948,225070,218237,NA,NA,2575.53,2497.34,NA,NA,5151.06,9989.35,201668,0,7,3039
CH,202206,151261,TRUE,2578206,1,100,8738791,1730.91,29503.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-06,-50407,-576.82,-25,0,FALSE,FALSE,352929,838862,176464.5,209715.5,NA,NA,2019.32,2399.82,NA,NA,4038.65,9599.29,151261,0,7,3039
CH,202207,109815,TRUE,2688021,1,100,8738791,1256.64,30759.64,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-07,-41446,-474.27,-27.4,0,FALSE,FALSE,261076,711216,130538,177804,NA,NA,1493.78,2034.65,NA,NA,2987.55,8138.61,109815,0,7,3039
CH,202208,105166,TRUE,2793187,1,100,8738791,1203.44,31963.08,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-08,-4649,-53.2,-4.2,0,FALSE,FALSE,214981,567910,107490.5,141977.5,NA,NA,1230.04,1624.68,NA,NA,2460.08,6498.73,105166,0,7,3039
CH,202209,151325,TRUE,2944512,1,100,8738791,1731.65,33694.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-09,46159,528.21,43.9,0,FALSE,FALSE,256491,517567,128245.5,129391.75,NA,NA,1467.54,1480.66,NA,NA,2935.09,5922.64,151325,0,7,3039
CH,202210,190062,TRUE,3134574,1,100,8738791,2174.92,35869.65,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-10,38737,443.27,25.6,0,FALSE,FALSE,341387,556368,170693.5,139092,NA,NA,1953.29,1591.66,NA,NA,3906.57,6366.65,190062,0,7,3039
CH,202211,182858,TRUE,3317432,1,100,8738791,2092.49,37962.14,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-11,-7204,-82.43,-3.8,0,FALSE,FALSE,372920,629411,186460,157352.75,NA,NA,2133.7,1800.62,NA,NA,4267.41,7202.5,182858,0,7,3039
CH,202212,121900,TRUE,3439332,1,100,8738791,1394.93,39357.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-12,-60958,-697.56,-33.3,0,FALSE,FALSE,304758,646145,152379,161536.25,NA,NA,1743.71,1848.5,NA,NA,3487.42,7393.99,121900,0,7,3039
CH,202213,66585,TRUE,3505917,1,100,8738791,761.95,40119.02,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-13,-55315,-632.98,-45.4,0,FALSE,FALSE,188485,561405,94242.5,140351.25,NA,NA,1078.44,1606.07,NA,NA,2156.88,6424.29,66585,0,7,3039
CH,202214,40924,TRUE,3546841,1,100,8738791,468.3,40587.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-14,-25661,-293.65,-38.5,0,FALSE,FALSE,107509,412267,53754.5,103066.75,NA,NA,615.13,1179.42,NA,NA,1230.25,4717.67,40924,0,7,3039
CH,202215,31019,TRUE,3577860,1,100,8738791,354.96,40942.28,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-15,-9905,-113.34,-24.2,0,FALSE,FALSE,71943,260428,35971.5,65107,NA,NA,411.63,745.03,NA,NA,823.26,2980.14,31019,0,7,3039
CH,202216,22340,TRUE,3600200,1,100,8738791,255.64,41197.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-16,-8679,-99.32,-28,0,FALSE,FALSE,53359,160868,26679.5,40217,NA,NA,305.3,460.21,NA,NA,610.6,1840.85,22340,0,7,3039
CH,202217,16767,TRUE,3616967,1,100,8738791,191.87,41389.79,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-17,-5573,-63.77,-24.9,0,FALSE,FALSE,39107,111050,19553.5,27762.5,NA,NA,223.76,317.69,NA,NA,447.51,1270.77,16767,0,7,3039
CH,202218,13135,TRUE,3630102,1,100,8738791,150.31,41540.09,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-18,-3632,-41.56,-21.7,0,FALSE,FALSE,29902,83261,14951,20815.25,NA,NA,171.09,238.19,NA,NA,342.18,952.77,13135,0,7,3039
CH,202219,11197,TRUE,3641299,1,100,8738791,128.13,41668.22,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-19,-1938,-22.18,-14.8,0,FALSE,FALSE,24332,63439,12166,15859.75,NA,NA,139.22,181.49,NA,NA,278.44,725.95,11197,0,7,3039
CH,202220,8555,TRUE,3649854,1,100,8738791,97.9,41766.12,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-20,-2642,-30.23,-23.6,0,FALSE,FALSE,19752,49654,9876,12413.5,NA,NA,113.01,142.05,NA,NA,226.03,568.2,8555,0,7,3039
CH,202221,6688,TRUE,3656542,1,100,8738791,76.53,41842.65,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-21,-1867,-21.37,-21.8,0,FALSE,FALSE,15243,39575,7621.5,9893.75,NA,NA,87.21,113.22,NA,NA,174.43,452.87,6688,0,7,3039
CH,202222,10197,TRUE,3666739,1,100,8738791,116.69,41959.34,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-22,3509,40.16,52.5,0,FALSE,FALSE,16885,36637,8442.5,9159.25,NA,NA,96.61,104.81,NA,NA,193.22,419.25,10197,0,7,3039
CH,202223,14925,TRUE,3681664,1,100,8738791,170.79,42130.13,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-23,4728,54.1,46.4,0,FALSE,FALSE,25122,40365,12561,10091.25,NA,NA,143.74,115.48,NA,NA,287.48,461.91,14925,0,7,3039
CH,202224,23454,TRUE,3705118,1,100,8738791,268.39,42398.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-24,8529,97.6,57.1,0,FALSE,FALSE,38379,55264,19189.5,13816,NA,NA,219.59,158.1,NA,NA,439.18,632.4,23454,0,7,3039
CH,202225,31563,TRUE,3736681,1,100,8738791,361.18,42759.7,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-25,8109,92.79,34.6,0,FALSE,FALSE,55017,80139,27508.5,20034.75,NA,NA,314.79,229.26,NA,NA,629.57,917.05,31563,0,7,3039
CH,202226,44195,TRUE,3780876,1,100,8738791,505.73,43265.44,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-26,12632,144.55,40,0,FALSE,FALSE,75758,114137,37879,28534.25,NA,NA,433.46,326.52,NA,NA,866.92,1306.1,44195,0,7,3039
CH,202227,55490,TRUE,3836366,1,100,8738791,634.98,43900.42,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-27,11295,129.25,25.6,0,FALSE,FALSE,99685,154702,49842.5,38675.5,NA,NA,570.36,442.57,NA,NA,1140.72,1770.29,55490,0,7,3039
CH,202228,51036,TRUE,3887402,1,100,8738791,584.02,44484.44,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-28,-4454,-50.96,-8,0,FALSE,FALSE,106526,182284,53263,45571,NA,NA,609.5,521.48,NA,NA,1219,2085.92,51036,0,7,3039
CH,202229,39240,TRUE,3926642,1,100,8738791,449.03,44933.47,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-29,-11796,-134.99,-23.1,0,FALSE,FALSE,90276,189961,45138,47490.25,NA,NA,516.52,543.44,NA,NA,1033.05,2173.77,39240,0,7,3039
CH,202230,26744,TRUE,3953386,1,100,8738791,306.04,45239.51,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-30,-12496,-142.99,-31.8,0,FALSE,FALSE,65984,172510,32992,43127.5,NA,NA,377.54,493.52,NA,NA,755.07,1974.07,26744,0,7,3039
CH,202231,19886,TRUE,3973272,1,100,8738791,227.56,45467.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-31,-6858,-78.48,-25.6,0,FALSE,FALSE,46630,136906,23315,34226.5,NA,NA,266.8,391.66,NA,NA,533.6,1566.65,19886,0,7,3039
CH,202232,18902,TRUE,3992174,1,100,8738791,216.3,45683.37,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-32,-984,-11.26,-4.9,0,FALSE,FALSE,38788,104772,19394,26193,NA,NA,221.93,299.73,NA,NA,443.86,1198.93,18902,0,7,3039
CH,202233,16655,TRUE,4008829,1,100,8738791,190.59,45873.95,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-33,-2247,-25.71,-11.9,0,FALSE,FALSE,35557,82187,17778.5,20546.75,NA,NA,203.44,235.12,NA,NA,406.89,940.48,16655,0,7,3039
CH,202234,15216,TRUE,4024045,1,100,8738791,174.12,46048.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-34,-1439,-16.47,-8.6,0,FALSE,FALSE,31871,70659,15935.5,17664.75,NA,NA,182.35,202.14,NA,NA,364.71,808.57,15216,0,7,3039
CH,202235,14760,TRUE,4038805,1,100,8738791,168.9,46216.98,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-35,-456,-5.22,-3,0,FALSE,FALSE,29976,65533,14988,16383.25,NA,NA,171.51,187.48,NA,NA,343.02,749.91,14760,0,7,3039
CH,202236,13753,TRUE,4052558,1,100,8738791,157.38,46374.36,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-36,-1007,-11.52,-6.8,0,FALSE,FALSE,28513,60384,14256.5,15096,NA,NA,163.14,172.75,NA,NA,326.28,690.99,13753,0,7,3039
CH,202237,13840,TRUE,4066398,1,100,8738791,158.37,46532.73,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-37,87,0.99,0.6,0,FALSE,FALSE,27593,57569,13796.5,14392.25,NA,NA,157.88,164.69,NA,NA,315.75,658.78,13840,0,7,3039
CH,202238,15596,TRUE,4081994,1,100,8738791,178.47,46711.2,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-38,1756,20.1,12.7,0,FALSE,FALSE,29436,57949,14718,14487.25,NA,NA,168.42,165.78,NA,NA,336.84,663.12,15596,0,7,3039
CH,202239,23482,TRUE,4105476,1,100,8738791,268.71,46979.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-39,7886,90.24,50.6,0,FALSE,FALSE,39078,66671,19539,16667.75,NA,NA,223.59,190.73,NA,NA,447.18,762.93,23482,0,7,3039
CH,202240,34367,TRUE,4139843,1,100,8738791,393.27,47373.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-40,10885,124.56,46.4,0,FALSE,FALSE,57849,87285,28924.5,21821.25,NA,NA,330.99,249.71,NA,NA,661.98,998.82,34367,0,7,3039
CH,202241,37082,TRUE,4176925,1,100,8738791,424.34,47797.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-41,2715,31.07,7.9,0,FALSE,FALSE,71449,110527,35724.5,27631.75,NA,NA,408.8,316.2,NA,NA,817.61,1264.79,37082,0,7,3039
CH,202242,31302,TRUE,4208227,1,100,8738791,358.2,48155.71,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-42,-5780,-66.14,-15.6,0,FALSE,FALSE,68384,126233,34192,31558.25,NA,NA,391.27,361.13,NA,NA,782.53,1444.51,31302,0,7,3039
CH,202243,24490,TRUE,4232717,1,100,8738791,280.24,48435.96,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-43,-6812,-77.96,-21.8,0,FALSE,FALSE,55792,127241,27896,31810.25,NA,NA,319.22,364.01,NA,NA,638.44,1456.05,24490,0,7,3039
CH,202244,21155,TRUE,4253872,1,100,8738791,242.08,48678.04,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-44,-3335,-38.16,-13.6,0,FALSE,FALSE,45645,114029,22822.5,28507.25,NA,NA,261.16,326.22,NA,NA,522.33,1304.86,21155,0,7,3039
CH,202245,20634,TRUE,4274506,1,100,8738791,236.12,48914.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-45,-521,-5.96,-2.5,0,FALSE,FALSE,41789,97581,20894.5,24395.25,NA,NA,239.1,279.16,NA,NA,478.2,1116.64,20634,0,7,3039
CH,202246,21310,TRUE,4295816,1,100,8738791,243.86,49158.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-46,676,7.74,3.3,0,FALSE,FALSE,41944,87589,20972,21897.25,NA,NA,239.99,250.58,NA,NA,479.97,1002.3,21310,0,7,3039
CH,202247,19366,TRUE,4315182,1,100,8738791,221.61,49379.62,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-47,-1944,-22.25,-9.1,0,FALSE,FALSE,40676,82465,20338,20616.25,NA,NA,232.73,235.92,NA,NA,465.46,943.67,19366,0,7,3039
CH,202248,18588,TRUE,4333770,1,100,8738791,212.71,49592.33,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-48,-778,-8.9,-4,0,FALSE,FALSE,37954,79898,18977,19974.5,NA,NA,217.16,228.57,NA,NA,434.32,914.29,18588,0,7,3039
CH,202249,16591,TRUE,4350361,1,100,8738791,189.85,49782.18,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-49,-1997,-22.86,-10.7,0,FALSE,FALSE,35179,75855,17589.5,18963.75,NA,NA,201.28,217.01,NA,NA,402.56,868.03,16591,0,7,3039
CH,202250,13659,TRUE,4364020,1,100,8738791,156.3,49938.49,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-50,-2932,-33.55,-17.7,0,FALSE,FALSE,30250,68204,15125,17051,NA,NA,173.08,195.12,NA,NA,346.16,780.47,13659,0,7,3039
CH,202251,11516,TRUE,4375536,1,100,8738791,131.78,50070.27,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-51,-2143,-24.52,-15.7,0,FALSE,FALSE,25175,60354,12587.5,15088.5,NA,NA,144.04,172.66,NA,NA,288.08,690.64,11516,0,7,3039
CH,202252,5684,TRUE,4381220,1,100,8738791,65.04,50135.31,COVID19Cases,,2023-11-28_06-00-38,isoweek,2022-52,-5832,-66.74,-50.6,0,FALSE,FALSE,17200,47450,8600,11862.5,NA,NA,98.41,135.75,NA,NA,196.82,542.98,5684,0,7,3039
CH,202301,2201,TRUE,4383421,1,100,8738791,25.19,50160.5,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-01,-3483,-39.85,-61.3,0,FALSE,FALSE,7885,33060,3942.5,8265,NA,NA,45.11,94.58,NA,NA,90.23,378.31,2201,0,7,3039
CH,202302,1337,TRUE,4384758,1,100,8738791,15.3,50175.8,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-02,-864,-9.89,-39.3,0,FALSE,FALSE,3538,20738,1769,5184.5,NA,NA,20.24,59.33,NA,NA,40.49,237.31,1337,0,7,3039
CH,202303,926,TRUE,4385684,1,100,8738791,10.6,50186.39,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-03,-411,-4.7,-30.7,0,FALSE,FALSE,2263,10148,1131.5,2537,NA,NA,12.95,29.03,NA,NA,25.9,116.13,926,0,7,3039
CH,202304,847,TRUE,4386531,1,100,8738791,9.69,50196.09,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-04,-79,-0.91,-8.5,0,FALSE,FALSE,1773,5311,886.5,1327.75,NA,NA,10.14,15.19,NA,NA,20.29,60.77,847,0,7,3039
CH,202305,912,TRUE,4387443,1,100,8738791,10.44,50206.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-05,65,0.75,7.7,0,FALSE,FALSE,1759,4022,879.5,1005.5,NA,NA,10.06,11.51,NA,NA,20.13,46.02,912,0,7,3039
CH,202306,971,TRUE,4388414,1,100,8738791,11.11,50217.63,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-06,59,0.67,6.5,0,FALSE,FALSE,1883,3656,941.5,914,NA,NA,10.77,10.46,NA,NA,21.55,41.84,971,0,7,3039
CH,202307,1218,TRUE,4389632,1,100,8738791,13.94,50231.57,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-07,247,2.83,25.4,0,FALSE,FALSE,2189,3948,1094.5,987,NA,NA,12.52,11.29,NA,NA,25.05,45.18,1218,0,7,3039
CH,202308,1361,TRUE,4390993,1,100,8738791,15.57,50247.15,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-08,143,1.63,11.7,0,FALSE,FALSE,2579,4462,1289.5,1115.5,NA,NA,14.76,12.76,NA,NA,29.51,51.06,1361,0,7,3039
CH,202309,1491,TRUE,4392484,1,100,8738791,17.06,50264.21,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-09,130,1.49,9.6,0,FALSE,FALSE,2852,5041,1426,1260.25,NA,NA,16.32,14.42,NA,NA,32.64,57.69,1491,0,7,3039
CH,202310,1797,TRUE,4394281,1,100,8738791,20.56,50284.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-10,306,3.5,20.5,0,FALSE,FALSE,3288,5867,1644,1466.75,NA,NA,18.81,16.78,NA,NA,37.63,67.14,1797,0,7,3039
CH,202311,1785,TRUE,4396066,1,100,8738791,20.43,50305.2,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-11,-12,-0.13,-0.7,0,FALSE,FALSE,3582,6434,1791,1608.5,NA,NA,20.49,18.41,NA,NA,40.99,73.63,1785,0,7,3039
CH,202312,1585,TRUE,4397651,1,100,8738791,18.14,50323.33,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-12,-200,-2.29,-11.2,0,FALSE,FALSE,3370,6658,1685,1664.5,NA,NA,19.28,19.05,NA,NA,38.56,76.19,1585,0,7,3039
CH,202313,1435,TRUE,4399086,1,100,8738791,16.42,50339.76,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-13,-150,-1.72,-9.5,0,FALSE,FALSE,3020,6602,1510,1650.5,NA,NA,17.28,18.89,NA,NA,34.56,75.55,1435,0,7,3039
CH,202314,1180,TRUE,4400266,1,100,8738791,13.5,50353.26,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-14,-255,-2.92,-17.8,0,FALSE,FALSE,2615,5985,1307.5,1496.25,NA,NA,14.96,17.12,NA,NA,29.92,68.49,1180,0,7,3039
CH,202315,1114,TRUE,4401380,1,100,8738791,12.75,50366.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-15,-66,-0.75,-5.6,0,FALSE,FALSE,2294,5314,1147,1328.5,NA,NA,13.13,15.2,NA,NA,26.25,60.81,1114,0,7,3039
CH,202316,1062,TRUE,4402442,1,100,8738791,12.15,50378.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-16,-52,-0.6,-4.7,0,FALSE,FALSE,2176,4791,1088,1197.75,NA,NA,12.45,13.71,NA,NA,24.9,54.82,1062,0,7,3039
CH,202317,1016,TRUE,4403458,1,100,8738791,11.63,50389.79,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-17,-46,-0.52,-4.3,0,FALSE,FALSE,2078,4372,1039,1093,NA,NA,11.89,12.51,NA,NA,23.78,50.03,1016,0,7,3039
CH,202318,851,TRUE,4404309,1,100,8738791,9.74,50399.52,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-18,-165,-1.89,-16.2,0,FALSE,FALSE,1867,4043,933.5,1010.75,NA,NA,10.68,11.57,NA,NA,21.36,46.26,851,0,7,3039
CH,202319,584,TRUE,4404893,1,100,8738791,6.68,50406.21,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-19,-267,-3.06,-31.4,0,FALSE,FALSE,1435,3513,717.5,878.25,NA,NA,8.21,10.05,NA,NA,16.42,40.2,584,0,7,3039
CH,202320,512,TRUE,4405405,1,100,8738791,5.86,50412.07,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-20,-72,-0.82,-12.3,0,FALSE,FALSE,1096,2963,548,740.75,NA,NA,6.27,8.48,NA,NA,12.54,33.91,512,0,7,3039
CH,202321,511,TRUE,4405916,1,100,8738791,5.85,50417.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-21,-1,-0.01,-0.2,0,FALSE,FALSE,1023,2458,511.5,614.5,NA,NA,5.85,7.03,NA,NA,11.71,28.13,511,0,7,3039
CH,202322,379,TRUE,4406295,1,100,8738791,4.34,50422.25,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-22,-132,-1.51,-25.8,0,FALSE,FALSE,890,1986,445,496.5,NA,NA,5.09,5.68,NA,NA,10.18,22.73,379,0,7,3039
CH,202323,282,TRUE,4406577,1,100,8738791,3.23,50425.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-23,-97,-1.11,-25.6,0,FALSE,FALSE,661,1684,330.5,421,NA,NA,3.78,4.82,NA,NA,7.56,19.27,282,0,7,3039
CH,202324,204,TRUE,4406781,1,100,8738791,2.33,50427.81,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-24,-78,-0.9,-27.7,0,FALSE,FALSE,486,1376,243,344,NA,NA,2.78,3.94,NA,NA,5.56,15.75,204,0,7,3039
CH,202325,181,TRUE,4406962,1,100,8738791,2.07,50429.88,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-25,-23,-0.26,-11.3,0,FALSE,FALSE,385,1046,192.5,261.5,NA,NA,2.2,2.99,NA,NA,4.41,11.97,181,0,7,3039
CH,202326,118,TRUE,4407080,1,100,8738791,1.35,50431.23,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-26,-63,-0.72,-34.8,0,FALSE,FALSE,299,785,149.5,196.25,NA,NA,1.71,2.25,NA,NA,3.42,8.98,118,0,7,3039
CH,202327,134,TRUE,4407214,1,100,8738791,1.53,50432.77,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-27,16,0.18,13.6,0,FALSE,FALSE,252,637,126,159.25,NA,NA,1.44,1.82,NA,NA,2.88,7.29,134,0,7,3039
CH,202328,150,TRUE,4407364,1,100,8738791,1.72,50434.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-28,16,0.19,11.9,0,FALSE,FALSE,284,583,142,145.75,NA,NA,1.62,1.67,NA,NA,3.25,6.67,150,0,7,3039
CH,202329,175,TRUE,4407539,1,100,8738791,2,50436.48,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-29,25,0.28,16.7,0,FALSE,FALSE,325,577,162.5,144.25,NA,NA,1.86,1.65,NA,NA,3.72,6.6,175,0,7,3039
CH,202330,213,TRUE,4407752,1,100,8738791,2.44,50438.92,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-30,38,0.44,21.7,0,FALSE,FALSE,388,672,194,168,NA,NA,2.22,1.92,NA,NA,4.44,7.69,213,0,7,3039
CH,202331,261,TRUE,4408013,1,100,8738791,2.99,50441.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-31,48,0.55,22.5,0,FALSE,FALSE,474,799,237,199.75,NA,NA,2.71,2.29,NA,NA,5.42,9.14,261,0,7,3039
CH,202332,446,TRUE,4408459,1,100,8738791,5.1,50447.01,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-32,185,2.11,70.9,0,FALSE,FALSE,707,1095,353.5,273.75,NA,NA,4.05,3.13,NA,NA,8.09,12.53,446,0,7,3039
CH,202333,625,TRUE,4409084,1,100,8738791,7.15,50454.16,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-33,179,2.05,40.1,0,FALSE,FALSE,1071,1545,535.5,386.25,NA,NA,6.13,4.42,NA,NA,12.26,17.68,625,0,7,3039
CH,202334,660,TRUE,4409744,1,100,8738791,7.55,50461.72,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-34,35,0.4,5.6,0,FALSE,FALSE,1285,1992,642.5,498,NA,NA,7.35,5.7,NA,NA,14.7,22.79,660,0,7,3039
CH,202335,724,TRUE,4410468,1,100,8738791,8.28,50470,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-35,64,0.73,9.7,0,FALSE,FALSE,1384,2455,692,613.75,NA,NA,7.92,7.02,NA,NA,15.84,28.09,724,0,7,3039
CH,202336,1133,TRUE,4411601,1,100,8738791,12.97,50482.97,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-36,409,4.69,56.5,0,FALSE,FALSE,1857,3142,928.5,785.5,NA,NA,10.63,8.99,NA,NA,21.25,35.95,1133,0,7,3039
CH,202337,942,TRUE,4412543,1,100,8738791,10.78,50493.75,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-37,-191,-2.19,-16.9,0,FALSE,FALSE,2075,3459,1037.5,864.75,NA,NA,11.87,9.9,NA,NA,23.74,39.58,942,0,7,3039
CH,202338,888,TRUE,4413431,1,100,8738791,10.16,50503.91,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-38,-54,-0.62,-5.7,0,FALSE,FALSE,1830,3687,915,921.75,NA,NA,10.47,10.55,NA,NA,20.94,42.19,888,0,7,3039
CH,202339,1007,TRUE,4414438,1,100,8738791,11.52,50515.43,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-39,119,1.36,13.4,0,FALSE,FALSE,1895,3970,947.5,992.5,NA,NA,10.84,11.36,NA,NA,21.68,45.43,1007,0,7,3039
CH,202340,1214,TRUE,4415652,1,100,8738791,13.89,50529.32,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-40,207,2.37,20.6,0,FALSE,FALSE,2221,4051,1110.5,1012.75,NA,NA,12.71,11.59,NA,NA,25.42,46.36,1214,0,7,3039
CH,202341,1457,TRUE,4417109,1,100,8738791,16.67,50546,COVID19Cases,,2023-11-28_06-00-38,isoweek,2023-41,243,2.78,20,0,FALSE,FALSE,2671,4566,1335.5,1141.5,NA,NA,15.28,13.06,NA,NA,30.56,52.25,1457,0,7,3039
